0.9889137960741444	0.0	1.0978924525079998e-5	0.0	0.008572408562042865	0.0
0.9889174880083687	-0.00026458518412823915	1.0961302432084876e-5	-0.0002389677247547676	0.008555212664766769	1.1407617957919307e-6
0.9889285442735527	-0.0005281093142224277	1.090850386417953e-5	-0.0004766698824471048	0.008503736610448186	2.277144703611305e-6
0.9889469061829449	-0.0007895182043467249	1.0820730888640657e-5	-0.0007118361553468077	0.008418312610921835	3.404838604454352e-6
0.9889724756886827	-0.0010477712390077134	1.0698316778669227e-5	-0.0009431874342377902	0.008299485454069111	4.519667844547301e-6
0.989005115064881	-0.0013018477503618825	1.0541720919668636e-5	-0.0011694331640889105	0.008147999515407702	5.617650914859604e-6
0.9890446465381281	-0.0015507529234029043	1.0351522000271573e-5	-0.0013892706877496378	0.007964781278906487	6.695051422196513e-6
0.9890908519353672	-0.0017935231003949454	1.0128409794067366e-5	-0.0016013871047954745	0.007750918039204424	7.74841802651805e-6
0.9891434724333125	-0.0020292303789244573	9.873175902838189e-6	-0.0018044640426856055	0.0075076336045149334	8.77461148523564e-6
0.9892022085036914	-0.0022569864251207133	9.586703881260726e-6	-0.0019971855966670242	0.00723626193520349	9.770817493066653e-6
0.9892667201541541	-0.0024759454538023375	9.26995919426597e-6	-0.0021782495390005306	0.006938219732824021	1.0734544614302472e-5
0.9893366275652594	-0.002685306359381355	8.923979470068712e-6	-0.0023463817333666576	0.006614979035115565	1.1663607249363261e-5
0.989411512219394	-0.0028843140140605975	8.549865503531423e-6	-0.0025003535234059807	0.006268040872376337	1.2556094234028097e-5
0.9894909186078088	-0.0030722597819274025	8.148773436058867e-6	-0.00263900170207828	0.005898910999554661	1.3410324311901824e-5
0.989574356587451	-0.0032484813277272426	7.721908490468041e-6	-0.0027612505175969547	0.005509078637665758	1.4224790323042578e-5
0.989661304440343	-0.0034123618262104313	7.270520573849986e-6	-0.0028661350384498923	0.005099999040590641	1.499809449008983e-5
0.9897512126655749	-0.0035633287009079113	6.795901980655577e-6	-0.0029528250901860995	0.004673080553157586	1.5728877635807824e-5
0.9898435085083218	-0.003700852039082649	6.299387335047543e-6	-0.0030206488951268	0.004229676649105229	1.6415745513873496e-5
0.9899376012026155	-0.0038244428416809202	5.782355809440299e-6	-0.0030691154968245514	0.003771083239576976	1.705719566296789e-5
0.9900328878759233	-0.003933651272846143	5.24623554897121e-6	-0.0030979350366393456	0.0032985413315023623	1.7651548292130195e-5
0.9901287600350326	-0.004028065072664636	4.692510123539118e-6	-0.0031070359716314595	0.0028132448984241943	1.819688466706467e-5
0.9902246105254012	-0.0041073082892428055	4.122726724239864e-6	-0.0030965783811359865	0.0023163536121262986	1.8690996291866337e-5
0.9903198408311698	-0.004171040472173485	3.5385057236999963e-6	-0.0030669626025626173	0.0018090098798573186	1.9131347872785354e-5
0.9904138685614173	-0.004218956449384675	2.9415511339234006e-6	-0.003018832562499883	0.0012923594467444692	1.9515056619512598e-5
0.9905061349509883	-0.0042507867839552335	2.3336614244242636e-6	-0.0029530733231897207	0.000767574663237774	1.9838889899060246e-5
0.9905961121920723	-0.004266298977613471	1.71674011072688e-6	-0.002870802541850373	0.0002358793893248791	2.0099282625863497e-5
0.9906833104063544	-0.004265299454365463	1.092805491251776e-6	-0.002773355735192667	-0.0003014255841021805	2.029237507104718e-5
0.9907672840673794	-0.004247636322226988	4.6399890094273624e-7	-0.0026622654470888733	-0.0008429377671824861	2.0414071028496034e-5
0.9908476376890348	-0.004213202874647733	-1.674091363071838e-7	-0.002539234626507869	-0.001387130034760899	2.046011551197932e-5
0.9909240306087299	-0.0041619417572584996	-7.990154371659983e-7	-0.0024061047280757642	-0.0019323306645821791	2.042619040362604e-5
0.9909961807127001	-0.004093849691381234	-1.428283891052512e-6	-0.002264819241534157	-0.002476707414282712	2.030802575703311e-5
0.9910638669754587	-0.0040089826146086915	-2.0525488345244055e-6	-0.0021173835318189236	-0.003018256582463187	2.0101523804709086e-5
0.9911269307150274	-0.003907461071880539	-2.66902240727202e-6	-0.0019658220218957295	-0.0035547978434731305	1.9802892153933315e-5
0.991185275499407	-0.003789475668910952	-3.2748061131852906e-6	-0.0018121338700846316	-0.0040839754584141436	1.940878219909248e-5
0.9912388656766966	-0.0036552923844360647	-3.866906681866358e-6	-0.0016582483776159415	-0.004603266252630144	1.8916428450120546e-5
0.9912877235402512	-0.003505257529212776	-4.4422561898732656e-6	-0.0015059814070043922	-0.00510999451990459	1.832378428944476e-5
0.991331925179964	-0.003339802138441489	-4.997736261410651e-6	-0.0013569940952581102	-0.0056013537737217775	1.7629649632599163e-5
0.9913715951099386	-0.0031594455904785075	-5.530206029832546e-6	-0.0012127551071234382	-0.006074435024673321	1.683378608396511e-5
0.9914068998001293	-0.00296479825826095	-6.036533408918007e-6	-0.0010745075931382101	-0.0065262610289111974	1.5937015447121104e-5
0.9914380402737552	-0.002756563020439974	-6.51362910101166e-6	-0.0009432418973087532	-0.006953825733778483	1.4941297861872452e-5
0.9914652439622336	-0.002535535486208263	-6.958482662076218e-6	-0.000819674903213459	-0.007354137951207811	1.3849786384902258e-5
0.9914887560340161	-0.0023026028203867446	-7.368199855317243e-6	-0.0007042367200205579	-0.007724268124210952	1.266685549113495e-5
0.9915088304321453	-0.0020587410924723295	-7.740040458555347e-6	-0.0005970651971632639	-0.008061396922808379	1.1398101727180092e-5
0.9915257208669119	-0.001805011113845124	-8.071455648473184e-6	-0.0004980085250387281	-0.008362864317836992	1.005031557205076e-5
0.9915396720142119	-0.0015425527698661437	-8.360124068988024e-6	-0.0004066359365776604	-0.008626217737580183	8.631424426570323e-6
0.9915509111668688	-0.0012725778967612256	-8.603985702163184e-6	-0.0003222562787944016	-0.008849257914897646	7.150407532699695e-6
